Instante,Usina,Energia Ativa kWh,Energia Ativa Ponta kWh,Energia Ativa Fora Ponta kWh,Demanda Ativa kW,Demanda Ativa Ponta kW,Demanda Ativa Fora Ponta kW
2021-09-24 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 03:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-24 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 05:45:00,X,-0.84,0.0,-0.84,-3.36,0.0,-3.36
2021-09-24 06:00:00,X,2.1,0.0,2.1,8.4,0.0,8.4
2021-09-24 06:15:00,X,12.6,0.0,12.6,50.4,0.0,50.4
2021-09-24 06:30:00,X,40.74,0.0,40.74,162.96,0.0,162.96
2021-09-24 06:45:00,X,82.95,0.0,82.95,331.8,0.0,331.8
2021-09-24 07:00:00,X,131.88,0.0,131.88,527.52,0.0,527.52
2021-09-24 07:15:00,X,173.88,0.0,173.88,695.52,0.0,695.52
2021-09-24 07:30:00,X,197.4,0.0,197.4,789.6,0.0,789.6
2021-09-24 07:45:00,X,215.67,0.0,215.67,862.68,0.0,862.68
2021-09-24 08:00:00,X,231.21,0.0,231.21,924.84,0.0,924.84
2021-09-24 08:15:00,X,243.39,0.0,243.39,973.56,0.0,973.56
2021-09-24 08:30:00,X,253.05,0.0,253.05,1012.2,0.0,1012.2
2021-09-24 08:45:00,X,258.93,0.0,258.93,1035.72,0.0,1035.72
2021-09-24 09:00:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-24 09:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-24 09:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-24 09:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-24 10:00:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-24 10:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-24 10:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-24 10:45:00,X,259.56,0.0,259.56,1038.24,0.0,1038.24
2021-09-24 11:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-24 11:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-24 11:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-24 11:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-24 12:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-24 12:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-24 12:30:00,X,250.74,0.0,250.74,1002.96,0.0,1002.96
2021-09-24 12:45:00,X,241.71,0.0,241.71,966.84,0.0,966.84
2021-09-24 13:00:00,X,250.53,0.0,250.53,1002.12,0.0,1002.12
2021-09-24 13:15:00,X,241.71,0.0,241.71,966.84,0.0,966.84
2021-09-24 13:30:00,X,225.54,0.0,225.54,902.16,0.0,902.16
2021-09-24 13:45:00,X,250.74,0.0,250.74,1002.96,0.0,1002.96
2021-09-24 14:00:00,X,259.56,0.0,259.56,1038.24,0.0,1038.24
2021-09-24 14:15:00,X,218.4,0.0,218.4,873.6,0.0,873.6
2021-09-24 14:30:00,X,233.1,0.0,233.1,932.4,0.0,932.4
2021-09-24 14:45:00,X,227.43,0.0,227.43,909.72,0.0,909.72
2021-09-24 15:00:00,X,241.29,0.0,241.29,965.16,0.0,965.16
2021-09-24 15:15:00,X,244.02,0.0,244.02,976.08,0.0,976.08
2021-09-24 15:30:00,X,236.67,0.0,236.67,946.68,0.0,946.68
2021-09-24 15:45:00,X,224.91,0.0,224.91,899.64,0.0,899.64
2021-09-24 16:00:00,X,206.01,0.0,206.01,824.04,0.0,824.04
2021-09-24 16:15:00,X,184.8,0.0,184.8,739.2,0.0,739.2
2021-09-24 16:30:00,X,163.59,0.0,163.59,654.36,0.0,654.36
2021-09-24 16:45:00,X,132.51,0.0,132.51,530.04,0.0,530.04
2021-09-24 17:00:00,X,96.18,0.0,96.18,384.72,0.0,384.72
2021-09-24 17:15:00,X,51.87,51.87,0.0,207.48,207.48,0.0
2021-09-24 17:30:00,X,20.37,20.37,0.0,81.48,81.48,0.0
2021-09-24 17:45:00,X,5.25,5.25,0.0,21.0,21.0,0.0
2021-09-24 18:00:00,X,-0.21,-0.21,0.0,-0.84,-0.84,0.0
2021-09-24 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-24 18:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-24 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-24 19:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-24 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-24 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-24 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-24 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-24 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 20:45:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-24 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-24 23:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-24 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 01:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-25 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 04:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-25 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 05:45:00,X,-0.84,0.0,-0.84,-3.36,0.0,-3.36
2021-09-25 06:00:00,X,3.15,0.0,3.15,12.6,0.0,12.6
2021-09-25 06:15:00,X,18.9,0.0,18.9,75.6,0.0,75.6
2021-09-25 06:30:00,X,14.07,0.0,14.07,56.28,0.0,56.28
2021-09-25 06:45:00,X,46.41,0.0,46.41,185.64,0.0,185.64
2021-09-25 07:00:00,X,143.43,0.0,143.43,573.72,0.0,573.72
2021-09-25 07:15:00,X,174.51,0.0,174.51,698.04,0.0,698.04
2021-09-25 07:30:00,X,213.15,0.0,213.15,852.6,0.0,852.6
2021-09-25 07:45:00,X,234.36,0.0,234.36,937.44,0.0,937.44
2021-09-25 08:00:00,X,204.33,0.0,204.33,817.32,0.0,817.32
2021-09-25 08:15:00,X,141.96,0.0,141.96,567.84,0.0,567.84
2021-09-25 08:30:00,X,172.62,0.0,172.62,690.48,0.0,690.48
2021-09-25 08:45:00,X,200.76,0.0,200.76,803.04,0.0,803.04
2021-09-25 09:00:00,X,105.84,0.0,105.84,423.36,0.0,423.36
2021-09-25 09:15:00,X,135.66,0.0,135.66,542.64,0.0,542.64
2021-09-25 09:30:00,X,170.31,0.0,170.31,681.24,0.0,681.24
2021-09-25 09:45:00,X,182.49,0.0,182.49,729.96,0.0,729.96
2021-09-25 10:00:00,X,226.38,0.0,226.38,905.52,0.0,905.52
2021-09-25 10:15:00,X,255.36,0.0,255.36,1021.44,0.0,1021.44
2021-09-25 10:30:00,X,187.32,0.0,187.32,749.28,0.0,749.28
2021-09-25 10:45:00,X,173.88,0.0,173.88,695.52,0.0,695.52
2021-09-25 11:00:00,X,243.6,0.0,243.6,974.4,0.0,974.4
2021-09-25 11:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-25 11:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-25 11:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-25 12:00:00,X,246.33,0.0,246.33,985.32,0.0,985.32
2021-09-25 12:15:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-25 12:30:00,X,218.4,0.0,218.4,873.6,0.0,873.6
2021-09-25 12:45:00,X,256.2,0.0,256.2,1024.8,0.0,1024.8
2021-09-25 13:00:00,X,258.09,0.0,258.09,1032.36,0.0,1032.36
2021-09-25 13:15:00,X,209.37,0.0,209.37,837.48,0.0,837.48
2021-09-25 13:30:00,X,232.26,0.0,232.26,929.04,0.0,929.04
2021-09-25 13:45:00,X,259.35,0.0,259.35,1037.4,0.0,1037.4
2021-09-25 14:00:00,X,242.13,0.0,242.13,968.52,0.0,968.52
2021-09-25 14:15:00,X,172.41,0.0,172.41,689.64,0.0,689.64
2021-09-25 14:30:00,X,133.14,0.0,133.14,532.56,0.0,532.56
2021-09-25 14:45:00,X,219.87,0.0,219.87,879.48,0.0,879.48
2021-09-25 15:00:00,X,240.03,0.0,240.03,960.12,0.0,960.12
2021-09-25 15:15:00,X,257.88,0.0,257.88,1031.52,0.0,1031.52
2021-09-25 15:30:00,X,195.93,0.0,195.93,783.72,0.0,783.72
2021-09-25 15:45:00,X,209.37,0.0,209.37,837.48,0.0,837.48
2021-09-25 16:00:00,X,228.69,0.0,228.69,914.76,0.0,914.76
2021-09-25 16:15:00,X,186.06,0.0,186.06,744.24,0.0,744.24
2021-09-25 16:30:00,X,189.0,0.0,189.0,756.0,0.0,756.0
2021-09-25 16:45:00,X,181.02,0.0,181.02,724.08,0.0,724.08
2021-09-25 17:00:00,X,135.87,0.0,135.87,543.48,0.0,543.48
2021-09-25 17:15:00,X,69.09,0.0,69.09,276.36,0.0,276.36
2021-09-25 17:30:00,X,12.6,0.0,12.6,50.4,0.0,50.4
2021-09-25 17:45:00,X,,0.0,3.78,,0.0,15.12
2021-09-25 18:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-25 18:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 18:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 18:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 19:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 19:15:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-25 19:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 19:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 20:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-25 20:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-25 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 21:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-25 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 21:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-25 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-25 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 01:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-26 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 02:45:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-26 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 05:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-26 06:00:00,X,1.47,0.0,1.47,5.88,0.0,5.88
2021-09-26 06:15:00,X,7.56,0.0,7.56,30.24,0.0,30.24
2021-09-26 06:30:00,X,31.92,0.0,31.92,127.68,0.0,127.68
2021-09-26 06:45:00,X,64.68,0.0,64.68,258.72,0.0,258.72
2021-09-26 07:00:00,X,121.59,0.0,121.59,486.36,0.0,486.36
2021-09-26 07:15:00,X,167.37,0.0,167.37,669.48,0.0,669.48
2021-09-26 07:30:00,X,131.88,0.0,131.88,527.52,0.0,527.52
2021-09-26 07:45:00,X,110.25,0.0,110.25,441.0,0.0,441.0
2021-09-26 08:00:00,X,95.55,0.0,95.55,382.2,0.0,382.2
2021-09-26 08:15:00,X,70.35,0.0,70.35,281.4,0.0,281.4
2021-09-26 08:30:00,X,98.28,0.0,98.28,393.12,0.0,393.12
2021-09-26 08:45:00,X,153.51,0.0,153.51,614.04,0.0,614.04
2021-09-26 09:00:00,X,261.03,0.0,261.03,1044.12,0.0,1044.12
2021-09-26 09:15:00,X,173.46,0.0,173.46,693.84,0.0,693.84
2021-09-26 09:30:00,X,256.2,0.0,256.2,1024.8,0.0,1024.8
2021-09-26 09:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-26 10:00:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-26 10:15:00,X,252.63,0.0,252.63,1010.52,0.0,1010.52
2021-09-26 10:30:00,X,256.83,0.0,256.83,1027.32,0.0,1027.32
2021-09-26 10:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-26 11:00:00,X,254.52,0.0,254.52,1018.08,0.0,1018.08
2021-09-26 11:15:00,X,256.83,0.0,256.83,1027.32,0.0,1027.32
2021-09-26 11:30:00,X,261.03,0.0,261.03,1044.12,0.0,1044.12
2021-09-26 11:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-26 12:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-26 12:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-26 12:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-26 12:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-26 13:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-26 13:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-26 13:30:00,X,259.35,0.0,259.35,1037.4,0.0,1037.4
2021-09-26 13:45:00,X,227.01,0.0,227.01,908.04,0.0,908.04
2021-09-26 14:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-26 14:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-26 14:30:00,X,244.23,0.0,244.23,976.92,0.0,976.92
2021-09-26 14:45:00,X,235.2,0.0,235.2,940.8,0.0,940.8
2021-09-26 15:00:00,X,233.52,0.0,233.52,934.08,0.0,934.08
2021-09-26 15:15:00,X,246.33,0.0,246.33,985.32,0.0,985.32
2021-09-26 15:30:00,X,231.0,0.0,231.0,924.0,0.0,924.0
2021-09-26 15:45:00,X,194.88,0.0,194.88,779.52,0.0,779.52
2021-09-26 16:00:00,X,198.03,0.0,198.03,792.12,0.0,792.12
2021-09-26 16:15:00,X,128.94,0.0,128.94,515.76,0.0,515.76
2021-09-26 16:30:00,X,144.06,0.0,144.06,576.24,0.0,576.24
2021-09-26 16:45:00,X,120.33,0.0,120.33,481.32,0.0,481.32
2021-09-26 17:00:00,X,65.73,0.0,65.73,262.92,0.0,262.92
2021-09-26 17:15:00,X,61.95,0.0,61.95,247.8,0.0,247.8
2021-09-26 17:30:00,X,26.67,0.0,26.67,106.68,0.0,106.68
2021-09-26 17:45:00,X,4.62,0.0,4.62,18.48,0.0,18.48
2021-09-26 18:00:00,X,-0.63,0.0,-0.63,-2.52,0.0,-2.52
2021-09-26 18:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 18:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 18:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 19:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-26 19:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 19:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 19:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 20:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-26 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 21:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-26 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-26 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 03:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-27 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 05:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-27 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-27 05:45:00,X,-0.42,0.0,-0.42,-1.68,0.0,-1.68
2021-09-27 06:00:00,X,7.77,0.0,7.77,31.08,0.0,31.08
2021-09-27 06:15:00,X,23.73,0.0,23.73,94.92,0.0,94.92
2021-09-27 06:30:00,X,66.99,0.0,66.99,267.96,0.0,267.96
2021-09-27 06:45:00,X,127.68,0.0,127.68,510.72,0.0,510.72
2021-09-27 07:00:00,X,86.94,0.0,86.94,347.76,0.0,347.76
2021-09-27 07:15:00,X,49.77,0.0,49.77,199.08,0.0,199.08
2021-09-27 07:30:00,X,60.69,0.0,60.69,242.76,0.0,242.76
2021-09-27 07:45:00,X,101.01,0.0,101.01,404.04,0.0,404.04
2021-09-27 08:00:00,X,179.97,0.0,179.97,719.88,0.0,719.88
2021-09-27 08:15:00,X,170.31,0.0,170.31,681.24,0.0,681.24
2021-09-27 08:30:00,X,250.74,0.0,250.74,1002.96,0.0,1002.96
2021-09-27 08:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-27 09:00:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-27 09:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-27 09:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-27 09:45:00,X,261.03,0.0,261.03,1044.12,0.0,1044.12
2021-09-27 10:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-27 10:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-27 10:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-27 10:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-27 11:00:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-27 11:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-27 11:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-27 11:45:00,X,240.45,0.0,240.45,961.8,0.0,961.8
2021-09-27 12:00:00,X,204.12,0.0,204.12,816.48,0.0,816.48
2021-09-27 12:15:00,X,228.9,0.0,228.9,915.6,0.0,915.6
2021-09-27 12:30:00,X,229.74,0.0,229.74,918.96,0.0,918.96
2021-09-27 12:45:00,X,202.86,0.0,202.86,811.44,0.0,811.44
2021-09-27 13:00:00,X,202.02,0.0,202.02,808.08,0.0,808.08
2021-09-27 13:15:00,X,192.99,0.0,192.99,771.96,0.0,771.96
2021-09-27 13:30:00,X,159.39,0.0,159.39,637.56,0.0,637.56
2021-09-27 13:45:00,X,238.56,0.0,238.56,954.24,0.0,954.24
2021-09-27 14:00:00,X,257.04,0.0,257.04,1028.16,0.0,1028.16
